district,subdistrict,community,rooms,halls,area_sqm,total_price_wan,unit_price,metro_distance_m,标题,关键词,est_transaction_price_wan,est_unit_price
罗湖,笋岗,嘉宝田花园,2.0,1.0,60.0,330,55000,564.0,嘉宝田花园两房，东南朝向，大社区，楼层佳，红本满5，桂园中,"近地铁
新上
东南
民水民电",297.0,49500
罗湖,笋岗,嘉宝田花园,3.0,2.0,63.16,380,60164,564.0,罗湖三大花园之一嘉宝田花园配套好业主诚售,"近地铁
新上
东南
民水民电",342.0,54148
宝安,桃源居,桃源居世外桃源,4.0,2.0,154.06,640,41542,387.0,154平方4房2厅，大平层视野开阔，房子户型方正采光好,"近地铁
新上
东南
民水民电",576.0,37388
罗湖,布心,崇德雍翠华府,2.0,2.0,63.11,258,40881,488.0,水贝地铁口  雍翠华府小区绿高 满五 装修好,"近地铁
新上
东北
民水民电",232.2,36793
宝安,桃源居,桃源居世外桃源,3.0,2.0,116.57,480,41176,387.0,桃源居世外桃源，116平精装3房，高层朝南，地铁口，出行方便,"近地铁
新上
南北通
民水民电",432.0,37058
罗湖,百仕达,东乐花园(罗湖),2.0,2.0,76.18,330,43318,393.0,安静位置三房、楼层好！满五年少，好房推荐,"近地铁
新上
民水民电",297.0,38986
龙岗,龙岗中心城,百合盛世（二期）,4.0,2.0,89.82,318,35404,,市场已缓慢回暖，业主诚心出售，满五年，地铁口，看房可安排！,"新上
东北
民水民电
电梯房",286.2,31864
龙岗,龙岗中心城,天健花园,2.0,2.0,73.48,230,31301,386.0,业主向市场妥协！地铁口刚降价房源，精装，满五年急售，价格私聊,"近地铁
新上
南
民水民电",207.0,28171
宝安,碧海,前城滨海花园,4.0,2.0,117.0,980,83760,115.0,合围地块，对于朝向花园的户型，景观环境和居家舒适度都要高得多,"近地铁
新上
西
民水民电",882.0,75384
盐田,沙头角,瀚海翠庭,3.0,2.0,94.42,422,44693,249.0,沙头角口岸物业瀚海翠庭精装3房近海滨栈道周边配套齐全,"近地铁
南
民水民电
电梯房",379.8,40224
龙岗,布吉,中海怡翠山庄,4.0,2.0,117.0,380,32478,667.0,中海怡翠复式四房，户型大气宽阔，景观好视野远,"近地铁
新上
南
民水民电",342.0,29230
盐田,盐田港,佳兆业山海苑,3.0,2.0,100.0,300,30000,725.0,佳兆业山海苑小区，价格可谈，配套齐全，交通便利,"近地铁
新上
南
民水民电",270.0,27000
龙岗,龙岗中心城,龙岗鸿基花园,1.0,1.0,40.18,100,24888,306.0,业主急卖，地铁口，精装修，满五年税费少，看房方便，看中可谈价,"近地铁
新上
北
民水民电",90.0,22399
福田,福田口岸,金地名津,1.0,1.0,44.75,260,58100,353.0,通勤方便精装房子采光好,"近地铁
新上
东南
民水民电",234.0,52290
南山,华侨城,新天鹅堡三期,3.0,2.0,123.0,1890,153658,609.0,新天鹅堡三期精装保养好，看房方便，价格好谈,"近地铁
新上
东
民水民电",1701.0,138292
南山,华侨城,香山美墅果岭,4.0,2.0,176.35,2680,151970,,香山美墅果岭，精装三房两厅，满五年,"新上
南北通
民水民电
电梯房",2412.0,136773
罗湖,黄贝岭,新天地名居,1.0,1.0,39.0,185,47435,356.0,新天地一房一厅大阳台朝东南采光通透中间楼层 满五唯一性价比高,"近地铁
新上
东南
民水民电",166.5,42692
宝安,宝安中心区,西城上筑花园,3.0,2.0,103.0,880,85436,470.0,周边城市视线开阔，周边城市配套成熟，交通便捷。,"近地铁
新上
西南
民水民电",792.0,76892
盐田,沙头角,君临海域（二期）,4.0,2.0,206.37,1380,66870,395.0,君临大宅，3梯2户，前后阳台，高层海景，私家电梯,"近地铁
新上
南
民水民电",1242.0,60183
龙岗,坂田,四季花城(一期北区),5.0,2.0,175.28,1200,68461,315.0,花城少有挂牌的联排别墅，私家双花园，天台花园，带车位,"近地铁
新上
南北通
民水民电",1080.0,61615
盐田,盐田港,中海半山溪谷花园,2.0,2.0,72.47,238,32841,829.0,电梯小高层 精装修2房 满五年没个税、,"近地铁
新上
南北通
民水民电",214.2,29557
南山,华侨城,新天鹅堡二期,3.0,2.0,135.0,2800,207407,588.0,湖景海景特价房！天鹅湖花园精装大两房，业主急卖，看房方便！,"近地铁
新上
南
民水民电",2520.0,186666
罗湖,翠竹,翠拥华庭,2.0,2.0,85.94,480,55852,477.0,翠拥华庭2房 谈价空间大，配套齐全，租金高,"近地铁
新上
西
民水民电",432.0,50267
宝安,碧海,碧海富通城（二期）,3.0,2.0,115.38,688,59629,743.0,地处碧海商圈位置繁华，配套齐全，出门就有七巧国，天虹商场，,"近地铁
新上
南
民水民电",619.2,53666
南山,华侨城,香山美墅云颂,4.0,2.0,171.0,2280,133333,,"高层景观好！香山美墅云颂安静精装特价房,业主急卖，看房方便","新上
南北通
民水民电
电梯房",2052.0,120000
罗湖,翠竹,合正荣悦,4.0,2.0,139.96,1200,85738,410.0,合正荣悦府，业主有心卖，谈价空间大，配套齐全，租金高,"近地铁
新上
南
民水民电",1080.0,77164
宝安,桃源居,桃源居十五区,4.0,2.0,106.67,530,49685,518.0,桃源居15区，赠送一个房间，看花园，南北通透，精装，通风好,"近地铁
新上
北
民水民电",477.0,44716
福田,香蜜湖,鸣泉居,2.0,2.0,79.37,868,109361,275.0,小高层，南向，深高+红岭，双地铁口物业，业主诚心出售,"近地铁
新上
南
民水民电",781.2,98425
宝安,西乡,中粮锦云,3.0,2.0,81.11,498,61398,190.0,中粮锦云3房 双地铁 次新房 诚心出售,"近地铁
新上
东南
民水民电",448.2,55258
宝安,宝安中心区,宏发领域,3.0,2.0,110.62,1280,115711,212.0,宏发领域花园.地段好.户型方正实用.壹方城旁配套齐全豪宅,"近地铁
新上
西南
民水民电",1152.0,104140
罗湖,洪湖,鹏大厦,1.0,1.0,46.5,450,96774,248.0,深中未用，业主价格还可以谈，看房方便,"近地铁
新上
南
民水民电",405.0,87097
宝安,桃源居,桃源居十四区,2.0,2.0,84.12,410,48739,260.0,3房户型 通风采光好 使用率高 配套成熟 价格可谈,"近地铁
新上
东南
民水民电",369.0,43865
罗湖,翠竹,翠华花园,3.0,2.0,77.28,455,58876,253.0,翠花花园三房价格有空间可谈，红本满五近地铁，上翠园本部翠竹,"近地铁
新上
东南
民水民电",409.5,52988
宝安,西乡,润恒尚园,4.0,2.0,104.09,630,60524,,润恒尚园高尔夫旁四房拎包入住,"新上
民水民电
电梯房",567.0,54472
盐田,盐田港,中海半山溪谷花园,3.0,2.0,53.19,130,24440,829.0,近地铁天然氧吧半山溪谷业主诚卖周边配套齐全,"近地铁
新上
南
民水民电",117.0,21996
龙岗,龙岗中心城,中骏蓝湾翠岭花园（一期）,3.0,2.0,94.0,200,21276,748.0,新出好房中骏四季阳光94平三房精装修满五年少税,"近地铁
新上
东南
民水民电",180.0,19148
龙岗,龙岗中心城,东方明珠城,5.0,2.0,106.0,270,25471,219.0,东方明珠城地铁口精装修大三房满五税少诚心出售看房方便,"近地铁
新上
南北通
民水民电",243.0,22924
宝安,宝安中心区,丽晶国际,3.0,2.0,103.97,810,77907,324.0,壹方城地铁口旁丽晶国际红本在手满五年大精装东南向三房业主诚售,"近地铁
新上
南
民水民电",729.0,70116
宝安,碧海,前城滨海花园,4.0,2.0,117.8,1200,101867,115.0,两期开发。二期住宅部分位于地块的正中间。因此，项目受宝安大道,"近地铁
新上
南
民水民电",1080.0,91680
罗湖,莲塘,四季御园（新世界四季御园）,1.0,1.0,49.9,270,54108,340.0,莲塘口岸精装修楼层高景观好,"近地铁
新上
北
民水民电",243.0,48697
南山,华侨城,香山里花园(二期),4.0,2.0,162.0,1500,92592,,香山里花园高层新上房源，业主急卖，价格好谈，看房方便,"新上
西南
民水民电
电梯房",1350.0,83333
盐田,沙头角,壹海城（二期）,3.0,2.0,156.0,800,51282,190.0,盐田区政府旁 万科公园综合体 全海景 南北通 精装修,"近地铁
南北通
民水民电
拎包入住",720.0,46154
南山,华侨城,锦绣花园三期,4.0,2.0,192.0,1780,92708,375.0,拎包入住200万豪装192平奢享型的大两房，南北通透，安静税,"近地铁
新上
民水民电",1602.0,83437
罗湖,翠竹,金丽豪苑,1.0,1.0,41.0,347,84634,319.0,田贝地铁口物业 深中 翠北 精装1房1厅 70年红本,"近地铁
新上
北
民水民电",312.3,76171
罗湖,百仕达,百仕达花园二期,2.0,2.0,72.16,408,56541,436.0,百仕达二期欧式园林 两房朝南 总价 400 个可谈,"近地铁
新上
东南
民水民电",367.2,50887
南山,华侨城,香山美墅花园,4.0,2.0,176.0,2500,142045,,云邸精装四房，满五年，价格可以谈,"新上
西南
民水民电
电梯房",2250.0,127840
罗湖,布心,松泉公寓,2.0,1.0,57.89,185,31957,520.0,松泉公寓，业主有心卖，配套齐全，租金高，采光通透,"近地铁
南
民水民电
拎包入住",166.5,28761
宝安,宝安中心区,深业新岸线（二期）,4.0,2.0,134.8,1400,103857,273.0,深业新岸线二期，带超大露台，南北通透,"近地铁
新上
西南
民水民电",1260.0,93471
宝安,宝安中心区,花样年花乡,2.0,1.0,58.2,450,77319,564.0,近地铁一号线宝体站和沃尔玛等，生活交通较便利，住家氛围一般，,"近地铁
西北
民水民电
电梯房",405.0,69587
福田,皇岗口岸,皇御苑B区,2.0,2.0,63.69,500,78505,294.0,皇御苑二期精装两房红本在手满五年户型方正实用,"近地铁
北
民水民电
电梯房",450.0,70654
罗湖,翠竹,翠竹苑,3.0,2.0,56.67,500,88230,326.0,翠竹苑地铁物业一楼带花园的房子，翠竹实..验未用,"近地铁
新上
南
民水民电",450.0,79407
南山,深圳湾,君汇新天花园,4.0,2.0,175.82,2650,150722,409.0,君汇新天高赠送4房 看房方便,"近地铁
南北通
民水民电
电梯房",2385.0,135650
罗湖,布心,淘金山湖景花园二期,3.0,2.0,89.0,680,76404,856.0,新上高层精装东南朝向3房，价格有惊喜，好房等有缘的你,"近地铁
新上
东南
民水民电",612.0,68764
宝安,桃源居,桃源居十六区,4.0,2.0,135.39,700,51702,543.0,桃源居精装大四房，满五年红本，朝南看花园，采光好，户型方正,"近地铁
新上
南
民水民电",630.0,46532
宝安,桃源居,桃源居十一区,3.0,2.0,110.83,560,50527,461.0,桃源居精装3+1房，满五年红本，前后看花园，住家好房子，安静,"近地铁
新上
南北通
民水民电",504.0,45474
宝安,桃源居,桃源居十一区,3.0,2.0,124.3,630,50683,461.0,桃源居精装3+1房，满五年红本，采光好，户型好，大阳台，安静,"近地铁
南
民水民电
电梯房",567.0,45615
宝安,碧海,碧海富通城（三期）,1.0,1.0,46.1,350,75921,942.0,碧海富通城三期.户型方正设计理念时尚.楼盘品质高.地段好,"近地铁
新上
西北
民水民电",315.0,68329
龙岗,布吉,百合星城（一期）,2.0,2.0,78.33,275,35107,332.0,百合星城 户型好 地铁口 实用率高 住家首选 价可谈,"近地铁
新上
北
民水民电",247.5,31596
罗湖,翠竹,翠拥华庭,3.0,2.0,98.71,520,52679,477.0,翠竹公园里的家 业主急售 价格可谈,"近地铁
新上
南
民水民电",468.0,47411
宝安,新安,君成雍和园,3.0,2.0,84.32,540,64041,83.0,3房户型 通风采光好 使用率高 配套成熟 价格可谈,"近地铁
新上
东南
民水民电",486.0,57637
宝安,西乡,合正汇一城,3.0,2.0,76.36,468,61288,66.0,汇一城大二房，楼下地铁口，满五年红本随时看,"近地铁
西南
民水民电
电梯房",421.2,55159
罗湖,莲塘,鹏兴花园（一期）,3.0,2.0,86.0,450,52325,233.0,小三居 楼层好 精装可拎包入住 南北通透 近地铁,"近地铁
新上
南
民水民电",405.0,47092
南山,前海,鼎太风华（二期）,3.0,2.0,115.0,898,78086,958.0,"前海鼎太风华社区,精装3房，诚心出售","近地铁
新上
南
民水民电",808.2,70277
罗湖,莲塘,鹏兴花园（一期）,2.0,2.0,79.5,320,40251,233.0,鹏兴花园一梯两户南北通透两房改好四房,"近地铁
新上
南北通
民水民电",288.0,36226
罗湖,黄贝岭,深业东岭花园（二期）,3.0,2.0,105.65,710,67203,435.0,黄贝岭次新房 深业东岭105大3房 装修保养好车位足配套完善,"近地铁
新上
西北
民水民电",639.0,60483
盐田,沙头角,御景翠峰,3.0,2.0,91.02,380,41749,701.0,8号线地铁口旁，次新小区，高楼层，精装三房,"近地铁
新上
北
民水民电",342.0,37574
福田,福田口岸,金地名津,1.0,1.0,44.73,278,62150,353.0,福田口岸 金地名津 精装高层南向 住宅一房一厅，价格有惊喜,"近地铁
新上
东南
民水民电",250.2,55935
宝安,宝安中心区,熙龙湾（二期）,4.0,2.0,113.6,1580,139084,347.0,熙龙湾低总价4+1房高层看海景实用120平车位足保养好,"近地铁
新上
西南
民水民电",1422.0,125176
宝安,桃源居,桃源居十六区,3.0,2.0,126.1,800,63441,543.0,桃源居16区新上 电梯大三房 高层视野 朝东看花园,"近地铁
东
民水民电
拎包入住",720.0,57097
宝安,桃源居,桃源居十六区,4.0,1.0,135.0,850,62962,543.0,桃源居16区新上 电梯大4房 南北通 双阳台 视野好,"近地铁
民水民电
电梯房
精装修",765.0,56666
龙岗,龙岗中心城,远洋新干线二期(君域花园),4.0,2.0,132.0,485,36742,467.0,3号线地铁站旁边新出笋盘，次新房花园中间，客厅出阳台价格可议,"近地铁
新上
南
民水民电",436.5,33068
罗湖,翠竹,怡泰大厦,1.0,2.0,57.98,270,46567,339.0,地铁口笋盘急卖！中间楼层，采光通透，业主换房，价格好谈！,"近地铁
新上
南
民水民电",243.0,41910
罗湖,黄贝岭,深业东岭花园（二期）,2.0,2.0,70.35,430,61122,435.0,深业东岭中间楼 层采光好交通方便,"近地铁
新上
东南
民水民电",387.0,55010
福田,梅林,嘉鑫阳光雅居,2.0,1.0,68.24,580,84994,553.0,福田下梅林嘉鑫阳光雅居精装山景两房安静车位足够,"近地铁
新上
南北通
民水民电",522.0,76495
宝安,宝安中心区,幸福海岸（一期）,3.0,2.0,95.0,880,92631,231.0,幸福海岸花园.视野非常开阔。户型方正实用.园林景观好,"近地铁
新上
南
民水民电",792.0,83368
龙岗,龙岗中心城,龙园大观花园（二期）,3.0,2.0,89.0,242,27191,,龙园大观二期 精装3房 朝南向 中高楼层 华中师范附属,"新上
东南
民水民电
电梯房",217.8,24472
福田,上下沙,花好园,2.0,1.0,59.9,560,93489,249.0,花好园，精装两房，户型方正，高层视野开阔,"近地铁
南
民水民电
电梯房",504.0,84140
福田,上下沙,金域蓝湾,3.0,2.0,106.58,950,89134,722.0,万科金域蓝湾，超大阳台，无遮挡海景，看房方便，价格可谈,"近地铁
新上
南
民水民电",855.0,80221
罗湖,翠竹,翠竹苑,3.0,2.0,73.0,513,70273,326.0,320宛3房，近期入手看这套，业主有心卖，配套齐全，,"近地铁
南
民水民电
拎包入住",461.7,63246
罗湖,黄贝岭,深业东岭花园（二期）,3.0,2.0,87.0,800,91954,435.0,房子改了四个房间，使用率高，价格可以谈,"近地铁
新上
东南
民水民电",720.0,82759
福田,香蜜湖,东海花园（二期福禄居),4.0,2.0,253.0,3500,138339,286.0,东海花园大平层（全新装修，南向）,"近地铁
西南
民水民电
电梯房",3150.0,124505
盐田,沙头角,东埔海景花园（三期）,4.0,2.0,134.94,818,60619,723.0,全海景南北通透大平层4房2卫,"近地铁
新上
东南
民水民电",736.2,54557
罗湖,黄贝岭,深业东岭花园（一期）,3.0,2.0,112.0,635,56696,435.0,翠园没锁(急出 黄贝岭地铁)业主置换 全天可看,"近地铁
新上
东北
民水民电",571.5,51026
宝安,桃源居,桃源居世外桃源,3.0,2.0,114.35,498,43550,387.0,桃源居电梯小高层大3房2卫南北通透近地铁近公园,"近地铁
新上
民水民电
精装修",448.2,39195
宝安,西乡,白金假日公寓,1.0,1.0,35.36,220,62217,219.0,商品住宅房 精装修 交通便利 高楼层采光充足 有电梯 临地铁,"近地铁
南
民水民电
电梯房",198.0,55995
南山,南头,麒麟花园（三期）,3.0,2.0,119.0,1100,92436,678.0,带120平私家花园 麒麟三期 3+2房南北通透一梯2户 急售,"近地铁
新上
南北通
民水民电",990.0,83192
罗湖,翠竹,翠竹苑,2.0,1.0,39.0,230,58974,326.0,翠竹苑，一楼带院子，业主有心卖，配套齐全，租金高,"近地铁
新上
南
民水民电",207.0,53077
龙岗,龙岗中心城,麓园,3.0,2.0,89.0,400,44943,586.0,业主向市场妥协！地铁口刚降价房源，精装，满五年急售，价格私聊,"近地铁
新上
西南
民水民电",360.0,40449
南山,华侨城,新天鹅堡三期,3.0,2.0,123.0,1700,138211,609.0,新天鹅堡三期，高层景观好 大阳台3房 急卖 议价空间大,"近地铁
新上
西南
民水民电",1530.0,124390
罗湖,莲塘,四季御园（新世界四季御园）,3.0,2.0,89.0,580,65168,340.0,新世界四季御园，精装三房朝南向诚意出售看房方便,"近地铁
新上
东南
民水民电",522.0,58651
